user_id,item_id,rating,user_idx,item_idx
138482130,Garry's Mod,4.0,4112,68
71411882,Call of Duty Modern Warfare 3,1.0,1486,159
170570863,Star Wars Knights of the Old Republic,8.0,2344,428
74772820,Avernum 6,3.0,4256,1300
250284905,Dying Light,10.0,1969,18
59825286,State of Decay,1.0,3875,709
138570935,Garry's Mod,10.0,282,68
30519870,Team Fortress 2,5.0,3595,51
62878249,Total War SHOGUN 2,5.0,939,192
110658990,GRAV,3.0,1629,319
160469883,Rocksmith,10.0,472,505
40212239,The Witcher 2 Assassins of Kings Enhanced Edition,1.0,3321,193
77980915,Anno 2070,1.0,4165,202
72387826,Counter-Strike Global Offensive,2.0,4094,54
181070203,Warface,1.0,1286,267
27403206,The Crew,1.0,2102,406
107632182,Star Wars - Battlefront II,6.0,2109,463
44545959,Marvel Puzzle Quest,10.0,3696,119
153076975,Nostradamus The Last Prophecy,2.0,4522,1352
165239864,METAL GEAR SOLID V THE PHANTOM PAIN,10.0,1927,7
154296520,Counter-Strike Global Offensive,1.0,4356,54
207208914,The Vanishing of Ethan Carter,3.0,2007,944
231416829,Super Meat Boy,2.0,4632,65
12760368,Terraria,1.0,3410,98
224070533,Borderlands The Pre-Sequel,7.0,3545,243
204401529,FreeStyle2 Street Basketball,4.0,3126,379
97614578,Garry's Mod,2.0,2700,68
73141776,Call of Duty Black Ops,10.0,337,135
99133844,Counter-Strike Global Offensive,10.0,4703,54
45970552,Alien Swarm,10.0,4031,460
89691468,Mount & Blade Warband,2.0,4638,72
48798067,Mount & Blade Warband,10.0,2824,72
69434488,R.U.S.E,2.0,1405,110
16154372,The Elder Scrolls V Skyrim,4.0,3747,0
194641575,Batman Arkham Origins,3.0,3216,174
212466515,The Sims(TM) 3,2.0,669,100
181329087,Counter-Strike Global Offensive,10.0,1171,54
264625792,Terraria,10.0,1624,98
122658341,PAYDAY 2,1.0,3640,109
229911,Counter-Strike,3.0,2479,71
68809194,Dragon Age Origins,3.0,1598,241
219414811,Counter-Strike Global Offensive,10.0,3807,54
99711581,Garry's Mod,10.0,4622,68
51822361,Fallout New Vegas,4.0,3985,203
26333936,Call of Duty Modern Warfare 3,6.0,1786,159
107452765,Far Cry 3,4.0,2404,11
111212436,How to Survive,1.0,2437,665
126877285,Napoleon Total War,10.0,4237,150
21535912,Unturned,1.0,3334,74
45118807,Counter-Strike Source,10.0,3538,49
115167911,Grand Theft Auto V,9.0,3000,4
207196616,Terraria,9.0,3529,98
103624897,Overlord II,3.0,3455,811
58431944,XCOM Enemy Unknown,3.0,2902,138
88352678,Saints Row 2,3.0,2793,458
73564778,Tomb Raider,3.0,2551,53
20704366,Fallout 4,6.0,2820,1
152959594,Warframe,1.0,1021,250
124400480,Counter-Strike Global Offensive,10.0,2951,54
298644721,Unturned,10.0,3143,74
224532667,Robocraft,10.0,3139,129
56219610,Call of Duty Modern Warfare 2 - Multiplayer,10.0,1466,46
74772820,Borderlands 2,4.0,4256,127
198804975,PAYDAY The Heist,8.0,2516,112
208127198,The Escapists,10.0,3210,974
190675881,Elite Dangerous,5.0,3320,249
151256632,Fuse,1.0,3280,861
10599862,Football Manager 2014,5.0,3041,252
302553338,Strife,10.0,329,418
190060278,Trove,2.0,3601,408
105243827,Rising Storm/Red Orchestra 2 Multiplayer,6.0,3707,148
124437057,SpaceChem,2.0,1744,887
44866715,The Elder Scrolls V Skyrim,2.0,193,0
76892907,Dungeon Defenders,1.0,2873,105
63157803,"Warhammer 40,000 Space Marine",2.0,2548,216
285860790,Counter-Strike Global Offensive,10.0,1133,54
17530772,Sleeping Dogs,1.0,2609,33
136668535,Team Fortress 2,3.0,2566,51
123974970,Dead Island Epidemic,2.0,1641,643
223253799,Toribash,10.0,2637,333
103911620,Deus Ex Human Revolution - The Missing Link,2.0,4100,1042
96588736,Garry's Mod,10.0,1741,68
95181268,Unturned,6.0,2636,74
21316693,DC Universe Online,9.0,2841,165
159371621,FlatOut Ultimate Carnage,3.0,3020,1108
127344335,Dota 2,10.0,1727,52
105384518,Godus,1.0,1007,711
124651043,Sid Meier's Civilization V,1.0,4519,120
68316900,Assassin's Creed II,1.0,309,14
69009454,Far Cry 3,2.0,595,11
49228258,Terraria,3.0,2988,98
74232403,Dota 2,10.0,131,52
38465050,Mirror's Edge,2.0,2174,20
59837634,Starbound,3.0,1481,118
153017703,Team Fortress 2,10.0,4055,51
61990738,Football Manager 2010,4.0,4110,329
77310637,Secret of the Magic Crystal,2.0,1043,729
218585765,Team Fortress 2,5.0,1753,51
118664413,Mirror's Edge,2.0,363,20
168031436,Fallout 3 - Game of the Year Edition,1.0,72,96
58345543,Sid Meier's Civilization V,3.0,4278,120
53875128,Deus Ex Human Revolution,2.0,2,23
14465359,Endless Space,2.0,3844,234
182988804,Football Manager 2014,10.0,712,252
57103808,Men of War,3.0,52,143
13565651,Defiance,1.0,546,537
108223505,Empire Total War,4.0,1113,106
52293096,The Last Remnant,1.0,2335,817
287264958,Block N Load,1.0,2151,575
219775534,Don't Starve,10.0,4679,122
7431946,Star Conflict,1.0,423,479
106057222,Team Fortress 2,10.0,277,51
108593099,Serious Sam 3 BFE,10.0,3387,580
231026651,PAYDAY 2,2.0,3030,109
209238287,Left 4 Dead 2,10.0,2781,6
89691468,Sid Meier's Civilization V,3.0,4638,120
81746734,Nosgoth,3.0,1917,58
111182405,Dota 2,10.0,3002,52
141160698,War Thunder,4.0,829,144
169929928,Race The Sun,3.0,4305,59
66052983,Reign Of Kings,3.0,762,355
75598925,Borderlands 2,2.0,4246,127
121891688,Batman Arkham City GOTY,7.0,3256,27
173453295,Blacklight Retribution,1.0,1898,404
100719181,Dota 2,10.0,3584,52
24469287,Fallout New Vegas,6.0,654,203
113260911,Football Manager 2015,5.0,789,229
58530556,Divinity Original Sin,1.0,2233,360
9128105,Assassin's Creed III,1.0,720,172
199908506,Counter-Strike Nexon Zombies,4.0,4272,104
39319649,Galactic Civilizations III,3.0,3251,198
172006888,Goat Simulator,5.0,1497,633
15196746,Fallout 4,6.0,1764,1
168539881,Garry's Mod,10.0,1754,68
68809194,Mass Effect 2,6.0,1598,196
185680404,Metro 2033 Redux,3.0,2715,1071
98928829,Plants vs. Zombies Game of the Year,5.0,401,294
188250158,Garry's Mod,7.0,1558,68
215160630,The Binding of Isaac Rebirth,5.0,384,263
13565651,Team Fortress 2,1.0,546,51
96204317,Mafia II,8.0,443,57
208616727,Grand Theft Auto V,10.0,4346,4
140911953,Saints Row The Third,10.0,1821,10
78341587,Portal 2,2.0,365,22
77194086,Dead Island,1.0,2605,130
111442295,Counter-Strike,3.0,2708,71
111212436,Starbound,1.0,2437,118
188949150,Geometry Dash,4.0,2738,859
150033540,Grand Theft Auto San Andreas,2.0,4599,312
174633348,Terraria,10.0,4192,98
226212066,Counter-Strike Global Offensive,10.0,14,54
92484390,Tomb Raider,2.0,3453,53
159922493,Counter-Strike Global Offensive,9.0,4547,54
36546868,Sid Meier's Civilization V,2.0,1008,120
154230933,Assassin's Creed,1.0,4415,499
57103808,XCOM Enemy Unknown,5.0,52,138
63808332,Stronghold Kingdoms,10.0,1254,325
47457723,Fallout New Vegas,1.0,4435,203
231808839,Call of Duty Modern Warfare 3,10.0,356,159
236596014,Clicker Heroes,10.0,398,371
30425578,Borderlands 2,10.0,608,127
262861632,Unturned,1.0,234,74
82071844,The Elder Scrolls V Skyrim,2.0,4431,0
64023574,Bully Scholarship Edition,4.0,2904,1096
79017735,Grand Theft Auto V,2.0,2146,4
49893565,Dota 2,6.0,1200,52
4595423,Counter-Strike,4.0,1736,71
861238,Team Fortress Classic,10.0,2323,1011
164475918,Counter-Strike Global Offensive,10.0,4602,54
99171164,Rust,3.0,2371,157
170377069,Cities Skylines,10.0,769,155
293303005,All Is Dust,10.0,918,677
40212239,Sins of a Solar Empire Rebellion,4.0,3321,139
80494893,Starbound,2.0,3435,118
145243748,The Elder Scrolls V Skyrim,10.0,1341,0
50032397,Counter-Strike Global Offensive,1.0,3549,54
128025016,Sid Meier's Civilization V,10.0,4107,120
14962163,Euro Truck Simulator 2,3.0,3075,258
37766583,Star Conflict,4.0,3905,479
77980915,Rocket League,2.0,4165,13
28472068,Counter-Strike Global Offensive,2.0,2489,54
7907686,XCOM Enemy Unknown,2.0,2495,138
57415686,Call of Duty Black Ops - Multiplayer,10.0,2730,48
146762928,Counter-Strike Global Offensive,10.0,2863,54
60296891,Skullgirls,2.0,809,644
32102983,Arma 2 Operation Arrowhead,3.0,2485,146
69856757,Medieval II Total War Kingdoms,3.0,1030,725
117022366,Grand Theft Auto V,2.0,4139,4
86733992,Torchlight II,3.0,590,116
65472820,Call of Duty Modern Warfare 2 - Multiplayer,10.0,1738,46
17495098,The Binding of Isaac Rebirth,8.0,4590,263
199678802,Dota 2,10.0,1564,52
102268574,Robocraft,10.0,2733,129
14465359,Garry's Mod,2.0,3844,68
156675178,The Binding of Isaac Rebirth,1.0,2044,263
150033540,Just Cause 2,2.0,4599,19
45422636,Rome Total War - Alexander,3.0,597,283
99264709,PAYDAY 2,2.0,1916,109
51132884,MapleStory,2.0,2681,332
95137775,Starbound,1.0,440,118
58345543,Borderlands 2,8.0,4278,127
97298878,Revenge of the Titans,2.0,8,60
251635136,F.E.A.R. Extraction Point,1.0,3150,1134
116515230,Men of War Assault Squad 2,1.0,2805,652
77194239,Grand Theft Auto V,4.0,2652,4
256525720,RIFT,9.0,2451,433
260538236,CastleMiner Z,4.0,1795,910
47063596,Call of Duty Black Ops III,1.0,3487,471
60859695,Starbound,3.0,4731,118
20366600,Counter-Strike Source,10.0,1896,49
99171164,Garry's Mod,10.0,2371,68
50744279,Empire Total War,2.0,677,106
92393218,Space Engineers,3.0,452,242
42542226,Fallout 3,10.0,3882,721
79073449,Magicka,1.0,2452,383
124810250,Dota 2,7.0,3085,52
170382539,Sid Meier's Civilization V,1.0,1012,120
191101874,Dungeons & Dragons Online,1.0,3322,746
65398650,Recettear An Item Shop's Tale,1.0,1422,264
80550861,Fallout 4,1.0,2246,1
48984158,Dota 2,10.0,1276,52
65229865,Fallout New Vegas,2.0,159,203
189304702,Counter-Strike Global Offensive,3.0,2183,54
6717871,Euro Truck Simulator 2,1.0,1153,258
46055854,Grand Theft Auto V,5.0,1460,4
79073449,Mount & Blade Warband,3.0,2452,72
85935348,Battlefield Bad Company 2,10.0,1979,107
92393218,BioShock Infinite,1.0,452,270
77830706,Prison Architect,1.0,568,154
87907200,The Witcher 2 Assassins of Kings Enhanced Edition,6.0,404,193
135244036,Space Engineers,2.0,3070,242
83625754,Grand Theft Auto V,1.0,3206,4
236596014,AdVenture Capitalist,1.0,398,166
70327507,Call of Duty Black Ops - Multiplayer,1.0,4183,48
121900241,Counter-Strike,10.0,796,71
65909415,BioShock 2,3.0,1931,794
64023574,Counter-Strike Global Offensive,2.0,2904,54
44482198,The Elder Scrolls V Skyrim,2.0,279,0
65754991,Batman Arkham Origins,5.0,2881,174
98882747,Fallout New Vegas,10.0,2666,203
79243080,The Elder Scrolls V Skyrim,10.0,3920,0
39622853,The Elder Scrolls V Skyrim,2.0,666,0
144679568,Age of Mythology Extended Edition,1.0,3491,546
116411567,Mass Effect 2,7.0,1031,196
261067712,Robocraft,7.0,1817,129
127594108,Team Fortress 2,10.0,3316,51
46785501,Sid Meier's Civilization V,1.0,2426,120
260788360,TERA,2.0,2400,432
132748085,War Thunder,1.0,2978,144
31727716,Battlefield Bad Company 2,2.0,200,107
107377573,METAL GEAR SOLID V THE PHANTOM PAIN,1.0,414,7
49228258,Dark Souls Prepare to Die Edition,3.0,2988,295
95044091,Tropico 4,6.0,468,28
33214968,Left 4 Dead 2,10.0,826,6
30061970,Nosgoth,3.0,3275,58
195946569,Tom Clancy's Ghost Recon Phantoms - NA,7.0,2987,204
44314169,Borderlands,2.0,3915,184
260538236,Dota 2,1.0,1795,52
11794760,Dota 2,10.0,2057,52
282923824,Dota 2,10.0,574,52
114364553,Terraria,10.0,456,98
111754806,Rust,1.0,683,157
176261926,Sid Meier's Civilization IV Beyond the Sword,10.0,4441,409
149795092,Don't Starve Together Beta,9.0,1391,398
129501816,Arma 2 Operation Arrowhead,10.0,936,146
247887213,Counter-Strike Global Offensive,10.0,2326,54
57974873,The Elder Scrolls V Skyrim,3.0,481,0
39322716,Portal 2,3.0,2845,22
193196975,AdVenture Capitalist,10.0,2829,166
148322156,WAKFU,3.0,3775,117
134274586,Team Fortress 2,2.0,1654,51
160288543,The LEGO Movie - Videogame,2.0,1453,823
104120883,AdVenture Capitalist,2.0,1568,166
151470260,Dota 2,10.0,4011,52
53711793,Counter-Strike Source,3.0,2461,49
213775315,Robocraft,4.0,3921,129
89286594,Counter-Strike Global Offensive,2.0,280,54
76892907,Kingdoms of Amalur Reckoning,1.0,2873,473
30440303,Arma 3,2.0,932,142
101000574,Nosgoth,2.0,1854,58
86055705,Rust,1.0,1365,157
102268574,Unturned,2.0,2733,74
80119032,Team Fortress 2,10.0,187,51
170174457,Dota 2,10.0,3362,52
83992730,Team Fortress 2,9.0,4429,51
127272741,TERA,1.0,2275,432
87273930,Company of Heroes,9.0,4265,136
25096601,Dota 2,10.0,122,52
87162199,Darksiders,4.0,227,179
91952768,Farming Simulator 15,2.0,3723,483
70398582,Tomb Raider,2.0,2655,53
82212295,Team Fortress 2,9.0,616,51
170095814,ArcheAge,1.0,60,168
96588736,Far Cry 3,8.0,1741,11
70408902,Grand Theft Auto V,8.0,1459,4
167106826,Left 4 Dead 2,7.0,313,6
72907554,The Elder Scrolls V Skyrim,3.0,883,0
39622853,Total War SHOGUN 2,2.0,666,192
259798464,The Elder Scrolls V Skyrim,10.0,2313,0
65225038,Portal 2,10.0,2575,22
70398582,Endless Space,2.0,2655,234
123483924,Dota 2,10.0,4491,52
77980915,Garry's Mod,1.0,4165,68
172941662,Dota 2,10.0,3392,52
156818121,The Elder Scrolls V Skyrim,2.0,3260,0
53898495,The Witcher 3 Wild Hunt,2.0,565,195
168324795,H1Z1,10.0,4351,336
152956403,Archeblade,2.0,3023,356
95930936,Baldur's Gate II Enhanced Edition,10.0,3417,808
12423315,Half-Life 2,10.0,2989,37
86912006,Counter-Strike Global Offensive,4.0,734,54
47384303,Sid Meier's Civilization V,4.0,4645,120
10064100,Half-Life 2,10.0,4629,37
12144171,Dragon Age Origins,2.0,3489,241
186040249,Euro Truck Simulator 2,2.0,3471,258
275798890,Trove,10.0,2674,408
32126281,Crusader Kings II,9.0,3650,301
92612763,Total War ROME II - Emperor Edition,1.0,2998,111
75689918,Counter-Strike,10.0,4319,71
90117736,Football Manager 2014,5.0,2510,252
8776918,Call of Duty Modern Warfare 2 - Multiplayer,8.0,3375,46
158136134,Dota 2,10.0,3856,52
67492611,Robocraft,1.0,598,129
112110682,Garry's Mod,1.0,457,68
260320188,Warface,10.0,330,267
90541290,Garry's Mod,3.0,379,68
59529444,Call of Duty Black Ops,2.0,1315,135
52907921,Terraria,2.0,338,98
77565315,Depth,2.0,4371,1032
71527252,The Elder Scrolls V Skyrim,2.0,2129,0
84925352,Dota 2,8.0,1490,52
115037563,Garry's Mod,1.0,425,68
49380630,Counter-Strike Global Offensive,8.0,2091,54
190074593,Dying Light,10.0,2867,18
207718097,Counter-Strike Global Offensive,9.0,3653,54
191377488,Team Fortress 2,10.0,4670,51
165101762,DayZ,5.0,2648,36
170904528,Dota 2,6.0,2565,52
225434610,Counter-Strike Global Offensive,10.0,808,54
78309377,Call of Duty Black Ops II - Multiplayer,7.0,3897,128
234488787,Portal 2,10.0,3325,22
189086011,Unturned,10.0,2595,74
158277459,Counter-Strike Global Offensive,10.0,3752,54
9823354,Sid Meier's Civilization V,6.0,67,120
224070533,Zombies Monsters Robots,2.0,3545,1218
153821154,Portal 2,4.0,4314,22
11807754,Left 4 Dead,4.0,3971,99
96204317,Spec Ops The Line,4.0,443,492
168031436,Tom Clancy's Ghost Recon Phantoms - NA,1.0,72,204
30614573,Alien Shooter Vengeance,4.0,1857,921
188681523,PAYDAY 2,3.0,4161,109
307688442,Hurtworld,10.0,4221,1260
163162333,Euro Truck Simulator 2,2.0,3402,258
169054646,APB Reloaded,6.0,3440,324
304834885,Fallout New Vegas,10.0,4754,203
15196746,Half-Life,2.0,1764,235
186040249,War Thunder,4.0,3471,144
31849177,Football Manager 2012,10.0,4119,228
303854541,Steel Ocean,10.0,1029,724
10162301,Path of Exile,7.0,4529,309
94161846,Call of Duty Modern Warfare 3 - Multiplayer,7.0,858,134
213737989,Robocraft,10.0,782,129
51557405,The Walking Dead,1.0,2178,279
1612666,Kingdom Rush,2.0,898,672
48626533,Counter-Strike Global Offensive,1.0,3379,54
234024191,Dota 2,10.0,124,52
52293096,The Elder Scrolls V Skyrim,10.0,2335,0
53901705,Team Fortress 2,10.0,4588,51
287264958,WARMODE,6.0,2151,434
54761333,Blood Bowl Chaos Edition,3.0,2780,570
133231400,DC Universe Online,10.0,4126,165
103731895,Clicker Heroes,1.0,3352,371
69954842,Call of Duty Black Ops II - Multiplayer,10.0,4086,128
15196746,Dungeon of the Endless,1.0,1764,903
131348564,Men of War Assault Squad 2,3.0,2804,652
12610800,Terraria,2.0,347,98
124437057,XCOM Enemy Unknown,1.0,1744,138
109201849,Worms Reloaded,1.0,237,339
51557405,GRID 2,1.0,2178,503
210172601,RollerCoaster Tycoon Deluxe,2.0,503,524
127894126,Team Fortress 2,10.0,973,51
81054122,Football Manager 2012,8.0,471,228
155772849,Team Fortress 2,2.0,4460,51
50305489,Garry's Mod,5.0,3827,68
135147743,Saints Row IV,1.0,4215,35
210576042,Portal,2.0,2314,87
50769696,Football Manager 2011,10.0,1307,230
181716896,Dota 2,10.0,3179,52
1129452,Sniper Elite,9.0,2257,1003
156565178,Prison Architect,1.0,2616,154
191721546,theHunter,10.0,4750,206
119228046,Dota 2,10.0,1888,52
165073598,Sid Meier's Civilization V,10.0,4623,120
90711776,Rust,10.0,2913,157
73195149,Fallout New Vegas,6.0,3539,203
77632511,RIFT,10.0,1026,433
994489,Counter-Strike Global Offensive,3.0,4530,54
36978196,Counter-Strike Global Offensive,10.0,4369,54
119236075,Galactic Civilizations II Ultimate Edition,10.0,2031,947
94161846,Counter-Strike Global Offensive,10.0,858,54
191365887,Dota 2,10.0,2361,52
50500338,Team Fortress 2,10.0,1891,51
174137629,Dota 2,10.0,1521,52
129371925,Dota 2,10.0,2767,52
167202599,Left 4 Dead 2,2.0,295,6
50744279,Sid Meier's Civilization Beyond Earth,6.0,677,266
37294596,Counter-Strike Global Offensive,4.0,4202,54
154123088,Assetto Corsa,8.0,459,502
276225812,SpeedRunners,3.0,1638,452
116564064,Ori and the Blind Forest,2.0,4744,443
94195027,Counter-Strike Source,10.0,3929,49
115958331,Unturned,2.0,1033,74
80128229,DARK SOULS II Scholar of the First Sin,1.0,1443,410
135698781,Magic 2014 ,10.0,4730,429
61676491,Rocket League,4.0,180,13
73094226,Team Fortress 2,10.0,652,51
117531196,HELLDIVERS,1.0,255,361
250492644,BLOCKADE 3D,10.0,2932,535
94510414,Dota 2,10.0,4334,52
42005897,Europa Universalis IV,10.0,210,219
185258131,Assassins Creed Unity,1.0,2410,274
10162301,Borderlands 2,4.0,4529,127
30061970,FTL Faster Than Light,1.0,3275,42
186932671,War Thunder,6.0,4293,144
103445207,DRAGON BALL XENOVERSE,5.0,2707,211
13556140,Counter-Strike Source,1.0,2414,49
175918089,The Elder Scrolls V Skyrim,10.0,4497,0
62878249,Arma 3,8.0,939,142
131032344,Max Payne 3,1.0,448,273
185258131,Assassin's Creed IV Black Flag,10.0,2410,358
69009454,Sid Meier's Civilization V,1.0,595,120
39037163,Garry's Mod,5.0,1386,68
34442062,Rocket League,5.0,4758,13
33282871,Assassin's Creed IV Black Flag,1.0,1199,358
125424716,Natural Selection 2,1.0,4767,651
90302081,Call of Juarez The Cartel,7.0,2392,699
96588736,Counter-Strike Global Offensive,2.0,1741,54
103445207,Total War SHOGUN 2,9.0,2707,192
95325409,BioShock Infinite,7.0,1020,270
161140815,Rust,2.0,640,157
27171538,The Witcher 3 Wild Hunt,2.0,693,195
86469479,METAL GEAR SOLID V THE PHANTOM PAIN,6.0,1747,7
113752996,Rust,1.0,2037,157
120164786,Grand Theft Auto IV,3.0,2560,374
161139120,7 Days to Die,5.0,2828,67
305190256,Call of Duty Black Ops II - Multiplayer,10.0,1798,128
77194239,Starbound,2.0,2652,118
26808868,Middle-earth Shadow of Mordor,2.0,3036,24
279965238,Warface,2.0,3407,267
243664576,Don't Starve,3.0,651,122
73495968,Fallout New Vegas,7.0,3902,203
122332010,RollerCoaster Tycoon 3 Platinum!,5.0,2692,477
44314169,Dungeon Defenders,2.0,3915,105
11807754,Borderlands 2,6.0,3971,127
122563664,Team Fortress 2,10.0,2327,51
63555332,Sid Meier's Civilization Beyond Earth,2.0,3548,266
93275329,PAYDAY 2,1.0,2061,109
26729643,S.T.A.L.K.E.R. Shadow of Chernobyl,3.0,1112,8
66573111,Trine 2,10.0,4111,821
53621752,Counter-Strike Global Offensive,2.0,3281,54
39403038,Left 4 Dead,6.0,2549,99
52907921,Team Fortress 2,3.0,338,51
86469479,GoD Factory Wingmen,1.0,1747,895
13556140,Left 4 Dead 2,10.0,2414,6
119239620,Mount & Blade Warband,4.0,4027,72
170172944,Garry's Mod,2.0,2138,68
122026623,Max Payne 3,1.0,977,273
34901647,Warhammer End Times - Vermintide,2.0,4748,770
156946266,Dota 2,10.0,4395,52
60611062,Battlefield Bad Company 2,2.0,3429,107
64023574,DARK SOULS II,5.0,2904,222
61772065,Borderlands 2,3.0,3462,127
296439514,PAYDAY 2,1.0,639,109
158974308,Team Fortress 2,6.0,3912,51
145825155,Euro Truck Simulator 2,10.0,757,258
133885796,Team Fortress 2,10.0,1204,51
76560982,Empire Total War,10.0,3425,106
135066372,Euro Truck Simulator 2,6.0,745,258
23492094,Counter-Strike Global Offensive,4.0,418,54
10162301,XCOM Enemy Unknown,9.0,4529,138
172518437,Batman Arkham City GOTY,2.0,3771,27
164318687,Rust,3.0,3646,157
118541865,Afterfall InSanity Extended Edition,1.0,1150,114
85959768,Team Fortress 2,5.0,4355,51
195962272,Sid Meier's Civilization V,1.0,4433,120
20200395,Far Cry 3,2.0,154,11
50811344,Dota 2,10.0,3821,52
103445207,Empire Total War,3.0,2707,106
51557405,Sherlock Holmes Crimes and Punishments,2.0,2178,779
44482198,Counter-Strike Source,2.0,279,49
33282871,Dota 2,1.0,1199,52
186517004,Counter-Strike Global Offensive,10.0,4017,54
47457723,Left 4 Dead 2,2.0,4435,6
254094961,Counter-Strike Global Offensive,10.0,1555,54
155042139,Grand Theft Auto V,1.0,2686,4
82071844,Saints Row The Third,4.0,4431,10
42681063,Football Manager 2015,8.0,113,229
96249915,Aura Kingdom,6.0,2435,908
51557405,This War of Mine,3.0,2178,158
66052983,The Elder Scrolls V Skyrim,10.0,762,0
66255019,The Witcher 3 Wild Hunt,4.0,1385,195
112459307,Dota 2,10.0,682,52
126269125,Garry's Mod,6.0,765,68
45411694,Dark Souls Prepare to Die Edition,2.0,1574,295
166863117,Stronghold 2,10.0,2468,1035
20200395,Borderlands 2,1.0,154,127
61806811,The Witcher 2 Assassins of Kings Enhanced Edition,8.0,2729,193
170068207,Memories of a Vagabond,5.0,3222,1159
155963474,FreeStyle2 Street Basketball,1.0,3366,379
8784496,Tom Clancy's Splinter Cell Double Agent,1.0,3098,1114
24632218,Fallout New Vegas,2.0,4252,203
120237789,ARK Survival Evolved,10.0,2509,50
70408902,NBA 2K15,8.0,1459,791
70327507,Football Manager 2016,3.0,4183,253
168726386,Grand Theft Auto V,4.0,3784,4
8259307,Sid Meier's Civilization V,1.0,3481,120
81170946,Windward,1.0,3914,1263
233659279,Call of Duty Black Ops,10.0,2101,135
171691017,Borderlands 2,7.0,1401,127
85366890,Batman Arkham Asylum GOTY Edition,1.0,630,45
58618147,ARK Survival Evolved,10.0,2131,50
72907554,Dota 2,10.0,883,52
66650717,Europa Universalis IV,10.0,1780,219
151015947,Counter-Strike Global Offensive,10.0,1585,54
186344581,War Thunder,10.0,3003,144
160640171,Team Fortress 2,8.0,308,51
191747590,The Elder Scrolls V Skyrim,2.0,441,0
66255019,Assassins Creed Unity,1.0,1385,274
47693543,Football Manager 2014,10.0,3836,252
197652539,Portal 2,1.0,3146,22
125424716,Team Fortress 2,7.0,4767,51
202465473,Football Manager 2015,10.0,4172,229
165755355,The Elder Scrolls V Skyrim,7.0,3163,0
85046830,The Elder Scrolls V Skyrim,10.0,4466,0
193304011,Team Fortress 2,10.0,2380,51
44421638,Empire Total War,10.0,2389,106
223064225,Goat Simulator,2.0,920,633
119239620,Grand Theft Auto V,4.0,4027,4
163432200,The Elder Scrolls V Skyrim,7.0,4299,0
125255679,Team Fortress 2,10.0,2306,51
297650159,Counter-Strike Global Offensive,10.0,3295,54
82156706,Team Fortress 2,3.0,3965,51
71777065,Sid Meier's Civilization V,10.0,3578,120
115487966,Counter-Strike Global Offensive,10.0,2875,54
156002832,Stronghold 3,10.0,3517,152
87201181,Dota 2,10.0,4737,52
200669964,Construction-Simulator 2015,10.0,3820,871
70970228,Fable - The Lost Chapters,1.0,429,298
91807066,Dota 2,10.0,4605,52
163930591,Next Car Game Wreckfest,1.0,3112,1116
165240612,Cultures - Northland,5.0,2693,1064
133422169,Far Cry 3,1.0,2450,11
140820563,Sid Meier's Civilization IV,1.0,4321,259
254935843,Counter-Strike Global Offensive,10.0,992,54
119619506,Team Fortress 2,2.0,1848,51
76585538,The Ship Single Player,10.0,4528,1078
66052983,Panzar,1.0,762,629
36915181,Counter-Strike,10.0,2209,71
104159428,Orcs Must Die! 2,2.0,1512,430
71870712,Counter-Strike Source,10.0,2497,49
163712958,Terraria,10.0,4418,98
182835747,Dota 2,10.0,1952,52
161896440,Grand Theft Auto V,5.0,4761,4
178423779,Counter-Strike Global Offensive,10.0,3102,54
48492052,Team Fortress 2,2.0,2826,51
15305418,Portal 2,2.0,699,22
143643478,Portal 2,2.0,1834,22
49462664,Hero Siege,1.0,1642,638
130280718,AirMech,3.0,92,223
242572214,Spintires,3.0,3499,645
100311267,Warframe,1.0,1034,250
109205612,NBA 2K14,3.0,3678,482
27029121,Counter-Strike Source,10.0,2001,49
55776971,Call of Duty Black Ops,5.0,1162,135
33995654,Empire Total War,10.0,2315,106
139272740,Dota 2,10.0,1603,52
19696244,Chivalry Medieval Warfare,2.0,2937,237
110104967,Nosgoth,2.0,2563,58
51557405,Broken Sword 5 - the Serpent's Curse,1.0,2178,666
46785501,Total War SHOGUN 2,3.0,2426,192
256992469,Rocket League,10.0,815,13
64514291,Cities Skylines,10.0,3785,155
975449,Team Fortress 2,10.0,1713,51
196609297,Rust,3.0,3451,157
41606445,Counter-Strike,10.0,2171,71
45592640,The Elder Scrolls IV Oblivion ,5.0,3122,97
47384303,Fallen Enchantress,2.0,4645,393
47384303,Total War SHOGUN 2,2.0,4645,192
112626210,Borderlands 2,10.0,3347,127
72417734,PAYDAY 2,2.0,4752,109
36154073,Counter-Strike Source,10.0,231,49
66650717,Empire Total War,7.0,1780,106
247313879,Day of Defeat Source,3.0,3502,480
32592631,Sniper Elite V2,2.0,51,133
48666962,Left 4 Dead,10.0,4674,99
50700418,Medieval II Total War,10.0,3642,194
89012535,Team Fortress 2,10.0,3201,51
202376797,Majesty Gold Edition,2.0,3183,1140
95044091,Company of Heroes 2,7.0,468,137
97818502,Serious Sam HD The Second Encounter,4.0,2671,278
238700575,UberStrike,8.0,3223,732
172518437,The Sims(TM) 3,5.0,3771,100
165239864,Valkyria Chronicles,1.0,1927,855
190650796,Star Wars Knights of the Old Republic,2.0,4505,428
164454723,Team Fortress 2,10.0,2194,51
96167505,Sniper Elite V2,2.0,1253,133
12144171,Borderlands,2.0,3489,184
